name,lat,lon,vars,star,end,accum_TCP_50Y,accum_TCP_1TC,TCP_p70,TCP_p80,TCP_p90,TCP_p95,TCP_p100,TCP_p99,num_record
USW00013889,30.4844,-81.7019,PRCP,1938,2020,6940.018909432165,8.116981180622416,33.13596024389645,40.28000000000001,66.95,99.0899999999998,186.9,162.383,208
USW00013894,30.6794,-88.2397,PRCP,1948,2020,7086.553147820412,8.288366254760716,41.509999999999984,56.98000000000002,87.37000000000003,125.48999999999998,255.8,211.72599999999994,172
USW00013895,32.2997,-86.4075,PRCP,1948,2020,3449.6086398582925,4.034629988138354,33.8,39.95396566481104,61.5,88.15,128.8,113.75,111
USW00013899,30.4781,-87.1869,PRCP,1948,2020,7116.408658205543,8.32328498035736,42.71999999999999,55.69999999999999,88.18000000000006,127.60000000000001,301.0,240.70400000000004,173
USW00013958,30.3208,-97.7603,PRCP,1938,2020,1648.5955304296917,1.9281819069353119,30.85385774971887,32.115603557948575,59.7,68.38499999999995,178.8,149.41799999999984,60
USW00013970,30.5372,-91.1469,PRCP,1930,2020,5900.9986845366,6.901752847411228,34.08617262709478,41.7,70.4,116.85,237.5,173.21000000000046,171
USW00013976,30.205,-91.9875,PRCP,1893,2020,5426.057473254015,6.346266050589492,34.3,43.920000000000016,77.48000000000015,107.22,163.1,131.85999999999964,159
USW00014605,44.3206,-69.7972,PRCP,1948,2020,1958.5462863596188,2.2906974109469225,43.57811592117804,47.52976265019609,56.64782125030643,59.24850118454544,114.3,97.10099999999993,50
USW00014606,44.7978,-68.8186,PRCP,1953,2020,2207.025798683449,2.581316723606373,42.672244649594575,48.80242900000574,56.011130540604526,61.803682074131956,84.1,72.97600000000003,55
USW00014607,46.8706,-68.0172,PRCP,1939,2020,1604.3140698580007,1.8763907249801177,40.588278549357135,43.357311911200526,48.925525236240496,51.471296906311636,66.0,63.293999999999976,42
USW00014732,40.7794,-73.8803,PRCP,1940,2020,2976.7375327419436,3.481564365780051,44.013436001953835,48.82190598231543,69.55,81.08526766600102,117.6,113.26900000000003,72
USW00014734,40.6825,-74.1694,PRCP,1893,2020,3014.8562274052792,3.5261476343921396,41.415658446229266,49.69090419805653,76.64691020657199,81.08339257085464,158.0,139.71200000000005,73
USW00014735,42.7431,-73.8092,PRCP,1938,2020,1753.6290284501936,2.051028103450519,39.37824642821393,48.394998443563175,59.18512009358056,88.855,119.1,110.715,44
USW00014736,40.2964,-78.3203,PRCP,1949,2020,2172.2785465404295,2.540676662620385,40.47686269891571,49.03273223469614,59.8,75.96985902390435,141.0,124.77500000000009,56
USW00014737,40.6508,-75.4492,PRCP,1948,2020,2920.5530847007635,3.4158515610535245,43.79075840334539,50.64781944367318,77.75886759091426,102.6499999999999,161.8,152.69200000000004,70
USW00014739,42.3606,-71.0106,PRCP,1936,2020,2504.4390058116423,2.929168427849874,42.3727665363966,47.56000719526229,56.49000000000001,60.30409092663239,85.3,84.965,68
USW00014740,41.9381,-72.6825,PRCP,1949,2020,2536.9213326066783,2.9671594533411443,43.213527713822366,52.3,67.14106854251983,97.5,145.3,138.27999999999997,61
USW00014742,44.4683,-73.15,PRCP,1940,2020,1499.1017134076178,1.7533353373188512,45.96646519979481,54.4,62.0,75.3963506883039,85.9,84.80903691379913,36
USW00014745,43.1953,-71.5011,PRCP,1939,2020,1921.5940012426015,2.2474783640264344,42.10893810256353,46.57445486550006,57.392405328072066,63.552459140967926,97.5,83.14799999999988,49
USW00014750,43.35,-73.6167,PRCP,1944,2020,1611.3295375122434,1.8845959503067173,43.09702997199974,47.12860691837686,63.71000000000001,72.46499999999995,93.2,93.005,40
USW00014752,41.7361,-72.6506,PRCP,1920,2020,2559.919011373959,2.9940573232443968,42.35907285234509,47.986035930433715,67.5,78.91499999999996,120.4,113.84799999999998,64
USW00014755,44.2667,-71.2994,PRCP,1948,2020,2929.6450012008304,3.426485381521439,45.0,57.036841774126344,86.82016259740013,108.7,169.2,168.72,61
USW00014764,43.6497,-70.3003,PRCP,1940,2020,2265.015841267623,2.649141334815933,43.40268755501286,48.51925761868054,59.5503056035148,70.2216282298157,196.9,132.50499999999988,54
USW00014765,41.7219,-71.4325,PRCP,1948,2020,2926.6204192629184,3.422947858787039,41.14530249625123,46.957052192986765,58.601006735013264,69.46499999999992,160.3,106.70800000000028,78
USW00014777,41.3336,-75.7269,PRCP,1949,2020,2169.9547226518926,2.537958739943734,43.45791241121403,50.39286319561933,70.45512588022932,85.53644215280862,151.9,137.75599999999991,53
USW00014778,41.2433,-76.9217,PRCP,1948,2020,2265.6312669663375,2.649861130954781,43.52885846481318,48.53543083696986,60.050433552620774,101.71999999999997,220.0,187.49200000000008,55
USW00093720,38.3406,-75.5103,PRCP,1948,2020,4312.321331731295,5.043650680387479,40.371081495216856,49.5,59.95,107.85000000000001,172.7,163.70499999999987,116
USW00093721,39.1667,-76.6833,PRCP,1939,2020,3402.4541718072524,3.979478563517254,46.41067838763709,55.70828583980277,83.08954490920533,106.46499999999997,140.0,130.12499999999991,80
USW00093730,39.4494,-74.5672,PRCP,1958,2020,3364.5754055490884,3.9351759129229102,39.39511762043922,45.066539203044016,60.467110079761326,65.35999999999999,121.7,112.11200000000002,95
USW00093738,38.9408,-77.4636,PRCP,1960,2020,3236.2459281826777,3.7850829569388043,40.54371655167272,46.357165366184084,54.715757940833505,91.70076946241284,271.0,156.6279999999997,82
USW00093739,37.9406,-75.4631,PRCP,1966,2020,4275.469890574968,5.000549579619846,36.30947281769788,40.183733795237366,72.08000000000003,92.54999999999998,167.1,149.36200000000008,120
USW00093805,30.3975,-84.3289,PRCP,1940,2020,7076.504136383624,8.276613025010088,34.316964773832666,47.14517356876205,84.05000000000001,128.16499999999988,207.5,198.223,182
USW00093842,32.5161,-84.9422,PRCP,1948,2020,3557.7758846752204,4.161141385585053,34.915964340505106,41.12150830538115,62.48000000000004,86.15499999999997,138.2,105.355,110
USW00093914,31.7831,-95.6039,PRCP,1930,2020,1960.4561967317072,2.292931224247611,30.795337683377305,34.06642097883821,60.6,83.83999999999993,127.0,121.98400000000002,67
USW00093919,31.1828,-90.4708,PRCP,1948,2020,5031.078339035175,5.884302150918334,32.33913723445565,38.40101233675105,68.2,92.82500000000002,178.8,170.70999999999998,156
USW00093987,31.2361,-94.7544,PRCP,1906,2020,3435.7599320578342,4.018432669073491,33.3,45.70000000000003,65.8,85.35999999999999,134.6,129.2959999999999,107
USW00094702,41.1583,-73.1289,PRCP,1948,2020,2775.402482784652,3.2460847751867274,39.445047033570035,46.279823272929676,61.120000000000005,66.55,118.4,87.17200000000022,75
USW00094728,40.7789,-73.9692,PRCP,1869,2020,3233.237706724485,3.781564569268404,46.977660046463406,57.99007980261358,78.69081313224595,96.93999999999997,127.5,113.60400000000003,73
USW00094745,41.0669,-73.7075,PRCP,1946,2020,3150.7582428472997,3.6850973600553214,44.537867825935656,51.82116664091247,68.47999999999999,97.00999999999999,131.6,122.72000000000006,75
USW00094746,42.2706,-71.8731,PRCP,1948,2020,2539.869734460686,2.9706078765622057,40.1720503128704,46.59229458113649,56.82145391567446,65.09653286090078,127.0,107.0680000000001,67
USW00094789,40.6386,-73.7622,PRCP,1948,2020,3278.297634081893,3.8342662386922726,42.19853990241509,48.57137132034366,63.72,80.23109365158778,118.4,106.65499999999997,82
